epoch,train_loss,val_loss,train_acc,val_acc,alpha,tau,alive_hard,guards,epoch_time_sec
1,1.875649313537442,1.961415239742824,29.336734693877553,18.367346938775512,1.5,3.0,0.24918044606844583,0,1.6915829181671143
2,1.7437756329166645,2.838885545730591,40.56122448979592,18.367346938775512,1.4999857307968705,2.99997770437011,0.24862409631411234,0,0.8208944797515869
3,1.6336653208246037,3.8344448634556363,45.535714285714285,21.428571428571427,1.4999429237530661,2.9999108183641656,0.24720594783624014,0,0.8274028301239014
4,1.5874944682023964,5.413993665150234,45.535714285714285,18.367346938775512,1.4998715805653158,2.9997993446333058,0.24310602247714996,0,0.8053905963897705
5,1.556570605355866,5.611496448516846,45.40816326530612,18.367346938775512,1.499771704061426,2.999643287595978,0.23624098797639212,0,0.8164002895355225
6,1.494209080326314,5.818023749760219,48.724489795918366,18.367346938775512,1.4996432982001695,2.999442653437765,0.23632059494654337,0,0.8055453300476074
7,1.459053438536975,5.822526046207973,50.38265306122449,18.367346938775512,1.4994863680711275,2.9991974501111365,0.2298290729522705,0,0.8174285888671875
8,1.3763981753466081,6.064945357186454,53.57142857142857,18.367346938775512,1.4993009198944889,2.9989076873351386,0.2287342051664988,0,0.8080244064331055
9,1.294816210561869,5.026174409048898,55.86734693877551,11.224489795918368,1.4990869610208026,2.9985733765950044,0.22546079258124033,0,0.7882111072540283
10,1.22118356641458,4.583148547581264,59.69387755102041,11.224489795918368,1.4988444999306874,2.998194531141699,0.22592061261336008,0,0.8173959255218506
11,1.1337522243966862,4.835574558803013,62.37244897959184,11.224489795918368,1.4985735462344942,2.9977711659913973,0.22954055666923523,0,0.8146791458129883
12,1.0808319656216367,3.9117556640080045,64.9234693877551,11.224489795918368,1.4982741106719273,2.9973032979248866,0.23188368479410806,0,0.7971699237823486
13,1.0422847745369892,3.8287272793906078,67.34693877551021,11.224489795918368,1.4979462051116164,2.9967909454869006,0.2232353240251541,0,0.7848391532897949
14,1.0029167885683021,4.10030688558306,68.62244897959184,11.224489795918368,1.4975898425506482,2.996234128985388,0.22712422410647073,0,0.7986435890197754
15,0.9477347707261845,3.7413298402513777,72.44897959183673,11.224489795918368,1.4972050371140495,2.9956328704907023,0.228328009446462,0,0.8061950206756592
16,0.9530563889717569,3.7380454540252686,70.66326530612245,13.26530612244898,1.4967918040542287,2.9949871938347323,0.23041953146457672,0,0.8021755218505859
17,0.8639655234862347,3.083721433367048,76.0204081632653,18.367346938775512,1.4963501597503703,2.9942971246099535,0.22944960991541544,0,0.8077433109283447
18,0.8572168216413382,4.68088868686131,75.12755102040816,11.224489795918368,1.4958801217077862,2.9935626901684156,0.2328788290421168,0,0.8060793876647949
19,0.8493995179935377,3.3533643654414584,75.0,12.244897959183673,1.4953817085572216,2.992783919620659,0.23274993399779,0,0.8151311874389648
20,0.7839635403788819,2.2587375981467113,79.84693877551021,21.428571428571427,1.4948549400541171,2.991960843834558,0.23437621692816415,0,0.8049321174621582
21,0.8005926329262403,2.964634690965925,78.18877551020408,13.26530612244898,1.4942998370778244,2.9910934954341006,0.23719715575377145,0,0.8112592697143555
22,0.742110971893583,3.1190366063799178,82.2704081632653,18.367346938775512,1.4937164216307803,2.9901819087980943,0.2437895784775416,0,0.7870392799377441
23,0.7528282130251125,2.1645127534866333,79.08163265306122,26.53061224489796,1.4931047168376332,2.989226120058802,0.24972244103749594,0,0.815788984298706
24,0.734272222129666,1.9292487587247575,80.2295918367347,34.69387755102041,1.4924647469443277,2.988226167100512,0.24767239888509116,0,0.7921018600463867
25,0.7010629700154675,2.6926605020250594,81.37755102040816,20.408163265306122,1.4917965373171427,2.9871820895580354,0.2562459607919057,0,0.8242464065551758
26,0.6905637322639933,1.8565479857581002,83.54591836734694,34.69387755102041,1.4911001144416858,2.986093928815134,0.2548125932614009,0,0.8091878890991211
27,0.6670729974094702,2.3603848729814803,85.20408163265306,24.489795918367346,1.4903755059218449,2.9849617280028826,0.25094373524188995,0,0.8180232048034668
28,0.6382065470121345,1.4884075607572282,84.82142857142857,51.02040816326531,1.4896227404786924,2.983785531997957,0.24865945676962534,0,0.8240044116973877
29,0.6374076921112684,2.189015167100089,84.82142857142857,26.53061224489796,1.4888418479493482,2.9825653874208564,0.2519797583421071,0,0.8189990520477295
30,0.6278956775762596,2.4781184877668108,86.09693877551021,21.428571428571427,1.4880328592857952,2.981301342634055,0.2549525549014409,0,0.8123316764831543
