Training log for model saved in: ./outputs_CKplus_cropped_adaptiveP
Best validation accuracy: 94.8980
epoch,train_loss,val_loss,train_acc,val_acc,alpha,tau,alive_hard,guards,epoch_time_sec
19,0.8833383942136959,1.9172204562595911,73.34183673469387,33.673469387755105,1.4953817085572216,2.992783919620659,0.23804917931556702,0,0.7700669765472412
20,0.8423319738738391,2.7438286542892456,76.0204081632653,22.448979591836736,1.4948549400541171,2.991960843834558,0.23853606482346854,0,0.7676923274993896
21,0.8508289663159118,2.0477834258760725,75.76530612244898,30.612244897959183,1.4942998370778244,2.9910934954341006,0.23723362882932028,0,0.8348584175109863
22,0.7922864604969414,1.9314006226403373,76.14795918367346,34.69387755102041,1.4937164216307803,2.9901819087980943,0.23544413348038992,0,0.8517258167266846
23,0.7879551837638933,2.3070755856377736,79.46428571428571,33.673469387755105,1.4931047168376332,2.989226120058802,0.24040299157301584,0,0.8514997959136963
24,0.7273634951941821,2.2900675364903043,82.01530612244898,35.714285714285715,1.4924647469443277,2.988226167100512,0.2529915322860082,0,0.8460061550140381
25,0.6818766575686785,2.2680083342960904,85.71428571428571,26.53061224489796,1.4917965373171427,2.9871820895580354,0.25484248995780945,0,0.8528835773468018
26,0.6789126615135037,2.2002561943871632,83.16326530612245,25.510204081632654,1.4911001144416858,2.986093928815134,0.2541581739981969,0,0.8454031944274902
27,0.6478853481156486,3.19231379032135,84.94897959183673,21.428571428571427,1.4903755059218449,2.9849617280028826,0.2577431946992874,0,0.8522677421569824
28,0.6437432626072241,2.2059671708515713,86.22448979591837,22.448979591836736,1.4896227404786924,2.983785531997957,0.2598720192909241,0,0.8319337368011475
29,0.604134836975409,2.988985078675406,87.88265306122449,21.428571428571427,1.4888418479493482,2.9825653874208564,0.2605005254348119,0,0.8151097297668457
30,0.603004307163005,2.338298465524401,86.86224489795919,35.714285714285715,1.4880328592857952,2.981301342634055,0.2598815808693568,0,0.8472585678100586
31,0.5760101937517828,2.2333277804510936,88.64795918367346,25.510204081632654,1.4871958065536552,2.9799934477400862,0.2599935581286748,0,0.8505849838256836
32,0.5571070666215858,2.5327187180519104,88.64795918367346,26.53061224489796,1.4863307229309153,2.978641754579555,0.2598165025313695,0,0.8563101291656494
33,0.524812674644042,2.7053232192993164,91.45408163265306,23.46938775510204,1.485437642706614,2.977246316729085,0.25999636948108673,0,0.8588042259216309
34,0.5101086722344769,2.612760901451111,91.45408163265306,19.387755102040817,1.4845166012794828,2.975807189499192,0.2642757097880046,0,0.8427700996398926
35,0.49878020067604223,2.8567093781062534,93.23979591836735,11.224489795918368,1.483567635156541,2.9743244299320954,0.26487942536671955,0,0.8557183742523193
36,0.482644751363871,1.7450579064232963,94.00510204081633,37.755102040816325,1.4825907819516513,2.972798096799455,0.26121210555235547,0,0.8426253795623779
37,0.4542142201443108,2.0400112186159407,95.40816326530613,20.408163265306122,1.4815860803840268,2.971228250600042,0.26190076768398285,0,0.8556826114654541
38,0.47745977250897154,2.0354425481387546,93.62244897959184,33.673469387755105,1.4805535702766977,2.96961495355734,0.2666533390680949,0,0.859473705291748
39,0.46665662162157956,4.273536750248501,93.62244897959184,11.224489795918368,1.4794932925549316,2.9679582696170805,0.2671911120414734,0,0.8620309829711914
40,0.4419047887227973,2.139584115573338,95.53571428571429,30.612244897959183,1.4784052892446122,2.9662582644447064,0.2668243795633316,0,0.8419017791748047
41,0.4448813844700249,3.4086080278669084,95.53571428571429,17.346938775510203,1.4772896034705738,2.9645150054227716,0.2667398850123088,0,0.8583071231842041
42,0.456643419606345,2.2901209763118198,95.02551020408163,28.571428571428573,1.4761462794548912,2.9627285616482673,0.2667938669522603,0,0.8546931743621826
43,0.45183562745853345,2.636080324649811,94.38775510204081,24.489795918367346,1.4749753625151272,2.960899003929886,0.2661288032929103,0,0.8515362739562988
44,0.45227482671640357,2.235845693520137,94.64285714285714,43.87755102040816,1.4737768990625364,2.959026404785213,0.26633019745349884,0,0.8626232147216797
45,0.4348251333042067,2.8638625826154436,95.40816326530613,27.551020408163264,1.4725509366002256,2.9571108384378526,0.2692893445491791,0,0.8482472896575928
46,0.44487590084270556,3.3058999606541226,95.53571428571429,30.612244897959183,1.4712975237212709,2.9551523808144857,0.26900842289129895,0,0.8082675933837891
47,0.4411559548913216,2.6653246198381697,94.00510204081633,32.6530612244898,1.4700167101067918,2.9531511095418623,0.26661161581675213,0,0.7701232433319092
48,0.41760907002857756,3.402913519314357,96.04591836734694,19.387755102040817,1.4687085465239815,2.951107103943721,0.26573023696740466,0,0.8514189720153809
49,0.4016981952044429,2.461769018854414,96.5561224489796,33.673469387755105,1.4673730848240953,2.949020445037649,0.2656394690275192,0,0.8423271179199219
50,0.41222833249033713,2.794283355985369,96.04591836734694,34.69387755102041,1.4660103779403955,2.946891215531868,0.26431985199451447,0,0.8575742244720459
51,0.39478036761283875,1.6460957527160645,97.44897959183673,53.06122448979592,1.4646204798860518,2.944719499821956,0.264378363887469,0,0.8680198192596436
52,0.4169412863497831,2.4749908447265625,96.30102040816327,27.551020408163264,1.4632034457520027,2.942505383987504,0.2640739033619563,0,0.8483603000640869
53,0.42262284853020493,1.4770156187670571,96.04591836734694,54.08163265306123,1.4617593317047697,2.9402489557887024,0.26381535331408185,0,0.851346492767334
54,0.3867926871290012,2.4448634641511098,97.70408163265306,31.632653061224488,1.4602881949842328,2.9379503046628637,0.2634783585866292,0,0.8523790836334229
55,0.4617092950003488,4.683274030685425,93.11224489795919,16.3265306122449,1.4587900939013603,2.9356095217208757,0.2631625284751256,0,0.8419256210327148
56,0.4227701814807191,1.9545822995049613,96.04591836734694,37.755102040816325,1.4572650878358986,2.9332266997435914,0.2636091659466426,0,0.8477287292480469
57,0.4084148674595113,2.3143829873629977,96.42857142857143,26.53061224489796,1.4557132372340185,2.930801933178154,0.26458997031052905,0,0.8573880195617676
58,0.40034053885206883,1.4899619221687317,96.93877551020408,44.89795918367347,1.4541346036059177,2.9283353181342466,0.26627016564210254,0,0.8476252555847168
59,0.3789474745186008,1.8603525842939104,98.46938775510205,29.591836734693878,1.4525292495233852,2.9258269523802896,0.2653510471185048,0,0.860837459564209
60,0.4048603700131786,4.23913357939039,96.68367346938776,14.285714285714286,1.45089723861732,2.9232769353395627,0.2663930207490921,0,0.8478403091430664
61,0.39190894669416,2.764322425637926,97.44897959183673,24.489795918367346,1.449238635575208,2.9206853680862626,0.26693105697631836,0,0.8514823913574219
62,0.39297530724077806,2.1167251638003757,96.93877551020408,44.89795918367347,1.4475535061385598,2.9180523533415,0.2648364504178365,0,0.8428158760070801
63,0.40262092376241876,3.0898888451712474,97.06632653061224,30.612244897959183,1.4458419171003039,2.9153779954692247,0.2651303658882777,0,0.8557870388031006
64,0.3718790375456518,1.542676261493138,98.59693877551021,53.06122448979592,1.4441039363021388,2.912662400472092,0.2639584392309189,0,0.8431563377380371
65,0.3791121743163284,1.500676508460726,97.70408163265306,42.857142857142854,1.442339632631846,2.9099056759872592,0.2645219216744105,0,0.842848539352417
66,0.3983365425041744,2.5234965085983276,96.68367346938776,24.489795918367346,1.4405490760205568,2.9071079312821198,0.2617770979801814,0,0.8451235294342041
67,0.3941972602386864,1.2923424243927002,96.81122448979592,57.142857142857146,1.4387323374399825,2.9042692772499725,0.2635819911956787,0,0.8433923721313477
68,0.393750609183798,0.910647030387606,97.95918367346938,69.38775510204081,1.4368894888996,2.9013898264056253,0.2647637327512105,0,0.8440303802490234
69,0.363632468544707,1.461136017526899,98.9795918367347,58.16326530612245,1.4350206034437991,2.898469692880936,0.26497835914293927,0,0.8444156646728516
70,0.3822740249487819,1.0216753142220634,97.32142857142857,67.34693877551021,1.433125755148986,2.895508992420291,0.26535481214523315,0,0.8473138809204102
71,0.37868291808634386,1.5292866485459464,97.70408163265306,50.0,1.4312050191206471,2.8925078423760113,0.2653722067674001,0,0.8365058898925781
72,0.373791863723677,1.0945775083133154,97.70408163265306,71.42857142857143,1.4292584714903729,2.8894663617037075,0.2640983909368515,0,0.843256950378418
73,0.37429666275880774,1.6227004187447684,98.21428571428571,61.224489795918366,1.42728618941284,2.8863846709575625,0.26352324585119885,0,0.8494524955749512
74,0.3902813506369688,1.9397417306900024,97.83163265306122,47.95918367346939,1.4252882510627525,2.8832628922855505,0.2626766413450241,0,0.846473217010498
75,0.37272008523649097,1.4245735492025102,98.08673469387755,48.97959183673469,1.4232647356317445,2.880101149424601,0.26293183366457623,0,0.848247766494751
76,0.377875492889054,1.405735228742872,97.95918367346938,57.142857142857146,1.42121572332524,2.8768995676956877,0.26435791452725727,0,0.8463640213012695
77,0.36315818161380536,1.23129745892116,97.95918367346938,59.183673469387756,1.419141295359275,2.873658273998867,0.2646946559349696,0,0.8422839641571045
78,0.356368291134737,1.6421397754124232,98.46938775510205,58.16326530612245,1.4170415339572768,2.870377396808245,0.2646678735812505,0,0.8500275611877441
79,0.3550862700355296,1.886848313467843,98.85204081632654,60.204081632653065,1.4149165223468068,2.8670570661668853,0.26461899280548096,0,0.8486320972442627
80,0.37016804668368125,0.9206207139151437,97.70408163265306,72.44897959183673,1.4127663447562602,2.863697413681656,0.26433871189753216,0,0.851346492767334
81,0.3588959635520468,1.1386730330330985,98.21428571428571,66.3265306122449,1.4105910864115279,2.8602985725180123,0.2650253822406133,0,0.8678972721099854
82,0.40315928629466463,1.938103769506727,96.81122448979592,47.95918367346939,1.4083908335326194,2.856860677394718,0.2662347952524821,0,0.8673112392425537
83,0.37423104412701663,1.384987201009478,97.95918367346938,65.3061224489796,1.4061656733302432,2.853383864578505,0.2658674915631612,0,0.857567310333252
84,0.4021606944045242,1.1082605123519897,96.42857142857143,64.28571428571429,1.4039156940023518,2.8498682718786745,0.2650429606437683,0,0.8585996627807617
85,0.35187987891995176,1.4185926914215088,98.34183673469387,57.142857142857146,1.4016409847306457,2.846314038641634,0.2667885472377141,0,0.8730463981628418
86,0.34322121313640047,1.3611976248877389,99.36224489795919,56.12244897959184,1.3993416356770378,2.8427213057453717,0.26621056099732715,0,0.853407621383667
87,0.3435700998014333,1.0379909106663294,99.36224489795919,68.36734693877551,1.39701773798008,2.8390902155938753,0.2685120900472005,0,0.8481802940368652
88,0.3414484931498158,1.6429830619267054,98.85204081632654,48.97959183673469,1.3946693837513509,2.835420912111486,0.2689760774374008,0,0.8553550243377686
89,0.3508770703052988,1.5709575755255563,98.9795918367347,53.06122448979592,1.3922966660718046,2.8317135407371947,0.26866428057352704,0,0.8509938716888428
90,0.33840708647455486,0.8444897021566119,98.9795918367347,77.55102040816327,1.3898996789880818,2.8279682484188777,0.2699120541413625,0,0.8485057353973389
91,0.399072423881414,0.9695907235145569,96.30102040816327,73.46938775510205,1.3874785175087807,2.82418518360747,0.27259596188863117,0,0.8663032054901123
92,0.45774824521979507,0.9738485131944928,94.26020408163265,68.36734693877551,1.385033277600694,2.8203644962510843,0.2711673825979233,0,0.863095760345459
93,0.4258197844028473,1.3969994953700475,95.28061224489795,55.10204081632653,1.382564056185001,2.816506337789064,0.2716555744409561,0,0.8481955528259277
94,0.46002256748627646,1.606262939316886,93.49489795918367,54.08163265306123,1.3800709511334295,2.8126108611459837,0.2722633977731069,0,0.8616368770599365
95,0.35815424396067247,1.0436069199017115,98.85204081632654,67.34693877551021,1.3775540612643755,2.8086782207255867,0.27088865141073865,0,0.8676717281341553
96,0.3728455365920553,0.8169609648840768,97.83163265306122,77.55102040816327,1.3750134863389858,2.804708572404665,0.27075327932834625,0,0.8666074275970459
97,0.35220469443165525,1.1616013731275285,98.34183673469387,70.40816326530613,1.3724493270572031,2.80070207352688,0.2712929944197337,0,0.8603179454803467
98,0.4000753292015621,2.09616288117,96.5561224489796,48.97959183673469,1.3698616850537773,2.7966588828965273,0.27236170570055646,0,0.8696203231811523
99,0.4028998880970235,1.486351958342961,96.93877551020408,53.06122448979592,1.367250662894234,2.7925791607722403,0.27121483782927197,0,0.8704311847686768
100,0.43460112445208493,3.746100732258388,95.40816326530613,28.571428571428573,1.3646163640708109,2.7884630688606418,0.270918811360995,0,0.879645586013794
101,0.40290955378084764,2.6826773371015276,96.42857142857143,37.755102040816325,1.3619588929983553,2.78431077030993,0.2719525396823883,0,0.881594181060791
102,0.37080166108754214,1.897313220160348,97.32142857142857,57.142857142857146,1.3592783550101855,2.7801224297034146,0.2723548809687297,0,0.8465695381164551
103,0.3920563216112098,1.5176484073911394,97.44897959183673,56.12244897959184,1.3565748563539155,2.775898213052993,0.27178649107615155,0,0.8633308410644531
104,0.35854061099947715,1.756294505936759,98.59693877551021,68.36734693877551,1.3538485041872435,2.771638287792568,0.2712466021378835,0,0.8485939502716064
105,0.411856192715314,1.6429735933031355,96.1734693877551,50.0,1.3510994065737059,2.7673428227714156,0.27273428936799365,0,0.852928638458252
106,0.3770140969023413,1.7531296695981706,97.70408163265306,48.97959183673469,1.348327672478392,2.7630119882474875,0.2737851490577062,0,0.8795137405395508
107,0.3949494763296478,2.021025402205331,96.68367346938776,48.97959183673469,1.345533411763626,2.7586459558806657,0.2748113026221593,0,0.8405625820159912
108,0.3735218565074765,2.2706141471862793,97.83163265306122,59.183673469387756,1.3427167351846132,2.754244898725958,0.27331526080767315,0,0.8635413646697998
109,0.3940928110054561,0.9755673919405256,97.83163265306122,76.53061224489795,1.3398777543850484,2.7498089912266384,0.27320483326911926,0,0.8661277294158936
110,0.35951643756457735,1.0334116220474243,98.9795918367347,73.46938775510205,1.3370165818926925,2.7453384092073323,0.27267105877399445,0,0.8694508075714111
111,0.37847093051793623,2.2437075206211636,97.95918367346938,60.204081632653065,1.33413333111491,2.740833329867047,0.2737804601589839,0,0.8559474945068359
112,0.36313075435404873,1.383026463644845,98.46938775510205,65.3061224489796,1.3312281163341764,2.736293931772151,0.27187252541383106,0,0.8536269664764404
113,0.34819989119257244,2.7466057198388234,99.10714285714286,36.734693877551024,1.3283010527035468,2.731720394849292,0.27172668278217316,0,0.8661432266235352
114,0.3546996201787676,1.6395133904048376,97.70408163265306,58.16326530612245,1.3253522562420919,2.7271129003782684,0.2704347123702367,0,0.8531839847564697
115,0.4026644637390059,1.1073436737060547,96.68367346938776,72.44897959183673,1.3223818438302997,2.722471630984843,0.2730472832918167,0,0.8547899723052979
116,0.3555550940182744,1.197603966508593,98.08673469387755,71.42857142857143,1.3193899332054426,2.717796770633504,0.2725012997786204,0,0.8727278709411621
117,0.35311519977997763,1.4134505646569389,98.46938775510205,50.0,1.316376642956911,2.713088504620173,0.27340925733248395,0,0.8606765270233154
118,0.354758263242488,1.498181632586888,98.46938775510205,72.44897959183673,1.3133420925215125,2.7083470195648633,0.2718726595242818,0,0.8732421398162842
119,0.39945103136860594,3.330784865788051,96.42857142857143,28.571428571428573,1.3102864021787368,2.7035725034042764,0.27275116741657257,0,0.8658339977264404
120,0.36354621210876775,1.7197625892502921,98.34183673469387,52.04081632653061,1.3072096930459907,2.6987651453843604,0.2724114805459976,0,0.861121416091919
121,0.3399014333072974,1.124294570514134,99.23469387755102,68.36734693877551,1.304112087073795,2.6939251360528047,0.2719092021385829,0,0.8565146923065186
122,0.3381135123116629,1.1895109244755335,99.48979591836735,74.48979591836735,1.300993707040952,2.689052667251487,0.2709694802761078,0,0.8455867767333984
123,0.33338929560719704,1.1939037186758858,99.36224489795919,68.36734693877551,1.2978546765496786,2.684147932108873,0.2704228460788727,0,0.8231813907623291
124,0.3386047707528484,0.6226498442036765,99.10714285714286,83.6734693877551,1.2946951200207075,2.6792111250323556,0.27026178936163586,0,0.8797874450683594
125,0.3277480547525445,1.4715291006224496,99.87244897959184,51.02040816326531,1.2915151626883552,2.674242441700555,0.2694580654303233,0,0.853745698928833
126,0.3705126485046075,1.158058421952384,97.5765306122449,68.36734693877551,1.288314930595558,2.669242079055559,0.27037709454695386,0,0.84684157371521
127,0.33023518019792986,1.7174502781459264,99.61734693877551,55.10204081632653,1.2850945505888762,2.664210235295119,0.2709282288948695,0,0.8320455551147461
128,0.330857868705477,1.7443058490753174,99.48979591836735,39.795918367346935,1.281854150313467,2.6591471098647923,0.26959564288457233,0,0.8666541576385498
129,0.35088580299396904,1.8876082514013564,98.59693877551021,48.97959183673469,1.278593858208024,2.6540529034500375,0.26999159653981525,0,0.8558311462402344
130,0.3479037880897522,1.9144483975001745,98.72448979591837,68.36734693877551,1.2753138034996874,2.6489278179682616,0.2702862521012624,0,0.8696763515472412
131,0.3526936617432808,2.1072828429085866,98.85204081632654,53.06122448979592,1.2720141161989202,2.6437720565608127,0.26978373030821484,0,0.8661448955535889
132,0.3451042807832056,1.0062378304345267,98.85204081632654,72.44897959183673,1.2686949270943568,2.6385858235849327,0.2695995569229126,0,0.86490797996521
133,0.4222292766279104,0.8727279348032815,96.42857142857143,72.44897959183673,1.2653563677476187,2.6333693246056544,0.27313339213530224,0,0.8487057685852051
134,0.3947112992101786,5.499420302254813,96.5561224489796,23.46938775510204,1.2619985704880985,2.6281227663876536,0.27283736566702527,0,0.8541033267974854
135,0.34820239884512766,1.118234702519008,99.23469387755102,72.44897959183673,1.258621668407716,2.622846356887056,0.2732016096512477,0,0.8712236881256104
136,0.32687495983376796,1.2226120318685259,99.23469387755102,69.38775510204081,1.255225795355643,2.617540305243192,0.2740083287159602,0,0.8505961894989014
137,0.32968057296714004,0.9725030873503003,99.23469387755102,67.34693877551021,1.251811085932997,2.612204821770308,0.27263426780700684,0,0.8516421318054199
138,0.338458744238834,1.1070555022784643,98.85204081632654,67.34693877551021,1.2483776754875069,2.6068401179492295,0.27242910365263623,0,0.8567163944244385
139,0.33096795848437716,1.0456897105489458,99.10714285714286,72.44897959183673,1.244925700108148,2.6014464064189813,0.2724926769733429,0,0.8257622718811035
140,0.36683475971221924,1.0160824315888541,98.21428571428571,73.46938775510205,1.2414552966197474,2.5960239009683557,0.2706240713596344,0,0.8538613319396973
141,0.3234367930159277,1.1997243336268835,99.36224489795919,69.38775510204081,1.2379666025775622,2.590572816527441,0.27339281141757965,0,0.8530240058898926
142,0.32561123006197873,1.081259650843484,99.74489795918367,71.42857142857143,1.234459756261825,2.585093369159101,0.27169694006443024,0,0.8506007194519043
143,0.33736620691357827,0.9788200599806649,98.9795918367347,73.46938775510205,1.2309348966722649,2.579585776050414,0.27267251412073773,0,0.858691930770874
144,0.32715626456299607,0.8469024556023734,99.61734693877551,77.55102040816327,1.2273921635225973,2.574050255504058,0.2728991409142812,0,0.8699727058410645
145,0.33203093190582433,0.7688261270523071,99.48979591836735,78.57142857142857,1.2238316972349856,2.568487026929665,0.2729824384053548,0,0.8473029136657715
146,0.32062623695451387,1.1177174278667994,99.87244897959184,70.40816326530613,1.2202536389344765,2.5628963108351197,0.271820272008578,0,0.8534982204437256
147,0.31620802076495425,1.1813794204166956,99.74489795918367,63.265306122448976,1.2166581304434052,2.5572783288178207,0.272175391515096,0,0.8317065238952637
148,0.3221311386750669,1.4458062563623701,99.61734693877551,56.12244897959184,1.2130453142757744,2.5516333035558976,0.27207444111506146,0,0.8000986576080322
149,0.3160477627296837,1.2037975447518485,99.74489795918367,74.48979591836735,1.2094153336316058,2.5459614587993844,0.27238113184769946,0,0.840876579284668
150,0.32221572557274175,1.0209132262638636,99.36224489795919,68.36734693877551,1.2057683323912638,2.54026301936135,0.27141645054022473,0,0.8288083076477051
151,0.3188681797105439,0.9987144044467381,99.87244897959184,75.51020408163265,1.2021044551097522,2.534538211108988,0.26996904611587524,0,0.8137266635894775
152,0.31430199499032935,0.7966686827795846,99.87244897959184,78.57142857142857,1.198423847010986,2.5287872609546653,0.27124227086702984,0,0.8402280807495117
153,0.30822467256565483,0.8748610530580793,99.87244897959184,72.44897959183673,1.194726653982033,2.523010396846926,0.2708505739768346,0,0.8575716018676758
154,0.31067318514901765,1.2289156402860368,100.0,69.38775510204081,1.1910130225673332,2.5172078477614583,0.2698465436697006,0,0.8451824188232422
155,0.31280564106240566,0.807193568774632,99.87244897959184,76.53061224489795,1.1872830999628896,2.5113798436920147,0.2713879843552907,0,0.860436201095581
156,0.3072680806627079,0.9068729196275983,99.74489795918367,73.46938775510205,1.1835370340104332,2.505526615641302,0.27249643703301746,0,0.8680353164672852
157,0.31610413412658533,0.8114532232284546,99.74489795918367,76.53061224489795,1.1797749731915643,2.4996483956118194,0.2713276743888855,0,0.8663558959960938
158,0.3227929235721121,0.970878107207162,99.61734693877551,73.46938775510205,1.1759970666218662,2.493745416596666,0.2717260768016179,0,0.8515267372131348
159,0.3149702926071323,0.762639011655535,99.48979591836735,78.57142857142857,1.1722034640449952,2.487817912570305,0.2714580049117406,0,0.8494257926940918
160,0.305014503245451,0.7117055441652026,100.0,80.61224489795919,1.168394315826745,2.481866118479289,0.2710696260134379,0,0.8408870697021484
161,0.318283273857467,0.7675272737230573,99.61734693877551,80.61224489795919,1.164569772949087,2.475890270232948,0.2705170114835103,0,0.8470611572265625
162,0.3036878826666851,0.956487604549953,99.74489795918367,72.44897959183673,1.1607299870041852,2.469890604694039,0.2711324542760849,0,0.8240807056427002
163,0.30706290383728185,1.2412663868495397,100.0,66.3265306122449,1.1568751101883894,2.4638673596693583,0.2676870872577031,0,0.8479018211364746
164,0.30929150630016716,0.9280139378138951,99.48979591836735,71.42857142857143,1.1530052952961998,2.457820773900312,0.26755155622959137,0,0.8447635173797607
165,0.30973160935907945,1.3244060277938843,100.0,64.28571428571429,1.149120695714213,2.451751087053458,0.2689062754313151,0,0.8558831214904785
166,0.3075668154930582,0.9875341398375375,100.0,71.42857142857143,1.145221465415042,2.4456585397110033,0.26785411934057873,0,0.8768949508666992
167,0.3113929379959496,0.9802834987640381,99.36224489795919,78.57142857142857,1.141307758951212,2.4395433733612686,0.26749877134958905,0,0.8511035442352295
168,0.3065827379421312,0.8687589423997062,99.87244897959184,79.59183673469387,1.1373797314490357,2.4334058303891184,0.2676597783962886,0,0.8567755222320557
169,0.3095796181231129,0.664994124855314,99.74489795918367,84.6938775510204,1.1334375386024638,2.4272461540663497,0.26723753412564594,0,0.8686740398406982
170,0.3088063567268605,0.9056852374758039,99.87244897959184,78.57142857142857,1.1294813366669145,2.421064588542054,0.26856720447540283,0,0.8533062934875488
171,0.3033080453775367,1.235792977469308,100.0,61.224489795918366,1.1255112824530797,2.414861378832937,0.26934683322906494,0,0.808093786239624
172,0.3053321960021038,1.1695019006729126,100.0,63.265306122448976,1.1215275333207093,2.408636770813608,0.26881807049115497,0,0.8300786018371582
173,0.30737482710760466,0.7720035059111459,100.0,86.73469387755102,1.1175302471723743,2.4023910112068347,0.26899200677871704,0,0.7934973239898682
174,0.306482909893503,1.040699303150177,100.0,77.55102040816327,1.1135195824472082,2.3961243475737626,0.2684667408466339,0,0.8383376598358154
175,0.3164240742216305,0.8206689868654523,99.74489795918367,79.59183673469387,1.1094956981146264,2.389837028304104,0.2679840425650279,0,0.8509109020233154
176,0.31431154997981325,1.1349170293126787,99.74489795918367,68.36734693877551,1.1054587536680265,2.3835293026062914,0.267962117989858,0,0.8531229496002197
177,0.3019813013320066,0.8533288581030709,99.87244897959184,78.57142857142857,1.1014089091184642,2.3772014204976,0.26822376251220703,0,0.8551857471466064
178,0.30653398438375823,1.1044180478368486,99.74489795918367,68.36734693877551,1.0973463249883137,2.3708536327942404,0.2667901813983917,0,0.8510634899139404
179,0.3054444467534824,0.8954205938747951,99.74489795918367,77.55102040816327,1.0932711623049032,2.3644861911014114,0.2655314753452937,0,0.8508787155151367
180,0.3135945705734954,0.7934668575014386,99.74489795918367,80.61224489795919,1.089183582594133,2.358099347803333,0.26604176064332324,0,0.8542866706848145
181,0.3024842587052559,1.0654367463929313,99.87244897959184,70.40816326530613,1.085083747874073,2.351693356053239,0.2654292533795039,0,0.8684148788452148
182,0.3032458406321856,0.9460953899792263,99.87244897959184,80.61224489795919,1.0809718206485412,2.3452684697633455,0.267073651154836,0,0.8652603626251221
183,0.3113063531262534,1.1007940002850123,99.74489795918367,77.55102040816327,1.0768479639006618,2.3388249435947843,0.2683079143365224,0,0.8625376224517822
184,0.3021671425323097,1.1818984406335014,99.87244897959184,70.40816326530613,1.0727123410864063,2.3323630329475096,0.2675004055102666,0,0.8563685417175293
185,0.29935661809785025,0.8714343351977212,100.0,83.6734693877551,1.0685651161281133,2.3258829939501773,0.2684198468923569,0,0.8524012565612793
186,0.3000586276151696,0.7524154526846749,100.0,81.63265306122449,1.0644064534079924,2.3193850834499883,0.26767128705978394,0,0.8507616519927979
187,0.30147252946483843,0.9905350634029934,99.87244897959184,72.44897959183673,1.0602365177616078,2.312869559002512,0.2675001571575801,0,0.8540923595428467
188,0.30643427736905154,0.8235947872911181,100.0,80.61224489795919,1.0560554744713446,2.3063366788614763,0.2667732785145442,0,0.8667874336242676
189,0.2986660459820105,0.79986743416105,99.87244897959184,83.6734693877551,1.0518634892598586,2.299786701968529,0.26764002939065296,0,0.8633921146392822
190,0.3107985543961428,1.0798672437667847,99.74489795918367,73.46938775510205,1.0476607282835069,2.2932198879429797,0.268309364716212,0,0.852349042892456
